,Mode,,Frequency,,Isotopologue
MODE,21,FREQUENCY=,60.59211,(CM**-1),CDHHH
MODE,22,FREQUENCY=,63.27907,(CM**-1),CDHHH
MODE,23,FREQUENCY=,69.44517,(CM**-1),CDHHH
MODE,24,FREQUENCY=,76.41543,(CM**-1),CDHHH
MODE,25,FREQUENCY=,81.40589,(CM**-1),CDHHH
MODE,26,FREQUENCY=,84.35092,(CM**-1),CDHHH
MODE,27,FREQUENCY=,89.27025,(CM**-1),CDHHH
MODE,28,FREQUENCY=,99.02483,(CM**-1),CDHHH
MODE,29,FREQUENCY=,109.7676,(CM**-1),CDHHH
MODE,30,FREQUENCY=,110.51601,(CM**-1),CDHHH
MODE,31,FREQUENCY=,115.60743,(CM**-1),CDHHH
MODE,32,FREQUENCY=,124.72475,(CM**-1),CDHHH
MODE,33,FREQUENCY=,128.04719,(CM**-1),CDHHH
MODE,34,FREQUENCY=,134.68754,(CM**-1),CDHHH
MODE,35,FREQUENCY=,138.48853,(CM**-1),CDHHH
MODE,36,FREQUENCY=,140.55259,(CM**-1),CDHHH
MODE,37,FREQUENCY=,141.85244,(CM**-1),CDHHH
MODE,38,FREQUENCY=,147.48658,(CM**-1),CDHHH
MODE,39,FREQUENCY=,155.55775,(CM**-1),CDHHH
MODE,40,FREQUENCY=,156.86939,(CM**-1),CDHHH
MODE,41,FREQUENCY=,163.09961,(CM**-1),CDHHH
MODE,42,FREQUENCY=,166.91854,(CM**-1),CDHHH
MODE,43,FREQUENCY=,170.52489,(CM**-1),CDHHH
MODE,44,FREQUENCY=,172.31697,(CM**-1),CDHHH
MODE,45,FREQUENCY=,178.3747,(CM**-1),CDHHH
MODE,46,FREQUENCY=,189.63123,(CM**-1),CDHHH
MODE,47,FREQUENCY=,196.57838,(CM**-1),CDHHH
MODE,48,FREQUENCY=,206.47022,(CM**-1),CDHHH
MODE,49,FREQUENCY=,212.75688,(CM**-1),CDHHH
MODE,50,FREQUENCY=,218.54875,(CM**-1),CDHHH
MODE,51,FREQUENCY=,235.25896,(CM**-1),CDHHH
MODE,52,FREQUENCY=,245.8707,(CM**-1),CDHHH
MODE,53,FREQUENCY=,275.94848,(CM**-1),CDHHH
MODE,54,FREQUENCY=,277.6884,(CM**-1),CDHHH
MODE,55,FREQUENCY=,282.84083,(CM**-1),CDHHH
MODE,56,FREQUENCY=,295.16788,(CM**-1),CDHHH
MODE,57,FREQUENCY=,315.96728,(CM**-1),CDHHH
MODE,58,FREQUENCY=,320.5106,(CM**-1),CDHHH
MODE,59,FREQUENCY=,328.49807,(CM**-1),CDHHH
MODE,60,FREQUENCY=,344.33962,(CM**-1),CDHHH
MODE,61,FREQUENCY=,356.87501,(CM**-1),CDHHH
MODE,62,FREQUENCY=,361.09827,(CM**-1),CDHHH
MODE,63,FREQUENCY=,373.46111,(CM**-1),CDHHH
MODE,64,FREQUENCY=,380.65749,(CM**-1),CDHHH
MODE,65,FREQUENCY=,397.0487,(CM**-1),CDHHH
MODE,66,FREQUENCY=,453.39515,(CM**-1),CDHHH
MODE,67,FREQUENCY=,457.58245,(CM**-1),CDHHH
MODE,68,FREQUENCY=,486.48222,(CM**-1),CDHHH
MODE,69,FREQUENCY=,517.95671,(CM**-1),CDHHH
MODE,70,FREQUENCY=,528.66641,(CM**-1),CDHHH
MODE,71,FREQUENCY=,531.62429,(CM**-1),CDHHH
MODE,72,FREQUENCY=,539.99765,(CM**-1),CDHHH
MODE,73,FREQUENCY=,556.55797,(CM**-1),CDHHH
MODE,74,FREQUENCY=,576.27753,(CM**-1),CDHHH
MODE,75,FREQUENCY=,589.93245,(CM**-1),CDHHH
MODE,76,FREQUENCY=,597.43384,(CM**-1),CDHHH
MODE,77,FREQUENCY=,609.65185,(CM**-1),CDHHH
MODE,78,FREQUENCY=,612.85913,(CM**-1),CDHHH
MODE,79,FREQUENCY=,615.39722,(CM**-1),CDHHH
MODE,80,FREQUENCY=,629.75409,(CM**-1),CDHHH
MODE,81,FREQUENCY=,633.36044,(CM**-1),CDHHH
MODE,82,FREQUENCY=,644.35873,(CM**-1),CDHHH
MODE,83,FREQUENCY=,647.85832,(CM**-1),CDHHH
MODE,84,FREQUENCY=,662.26044,(CM**-1),CDHHH
MODE,85,FREQUENCY=,663.23732,(CM**-1),CDHHH
MODE,86,FREQUENCY=,664.15276,(CM**-1),CDHHH
MODE,87,FREQUENCY=,677.18177,(CM**-1),CDHHH
MODE,88,FREQUENCY=,681.22387,(CM**-1),CDHHH
MODE,89,FREQUENCY=,683.8839,(CM**-1),CDHHH
MODE,90,FREQUENCY=,728.59913,(CM**-1),CDHHH
MODE,91,FREQUENCY=,735.78259,(CM**-1),CDHHH
MODE,92,FREQUENCY=,744.50385,(CM**-1),CDHHH
MODE,93,FREQUENCY=,803.62616,(CM**-1),CDHHH
MODE,94,FREQUENCY=,836.47218,(CM**-1),CDHHH
MODE,95,FREQUENCY=,880.46998,(CM**-1),CDHHH
MODE,96,FREQUENCY=,922.52068,(CM**-1),CDHHH
MODE,97,FREQUENCY=,938.29396,(CM**-1),CDHHH
MODE,98,FREQUENCY=,939.39647,(CM**-1),CDHHH
MODE,99,FREQUENCY=,943.49162,(CM**-1),CDHHH
MODE,100,FREQUENCY=,944.25392,(CM**-1),CDHHH
MODE,101,FREQUENCY=,954.65568,(CM**-1),CDHHH
MODE,102,FREQUENCY=,998.67862,(CM**-1),CDHHH
MODE,103,FREQUENCY=,1010.04392,(CM**-1),CDHHH
MODE,104,FREQUENCY=,1011.42509,(CM**-1),CDHHH
MODE,105,FREQUENCY=,1014.73364,(CM**-1),CDHHH
MODE,106,FREQUENCY=,1017.15873,(CM**-1),CDHHH
MODE,107,FREQUENCY=,1024.64157,(CM**-1),CDHHH
MODE,108,FREQUENCY=,1026.49294,(CM**-1),CDHHH
MODE,109,FREQUENCY=,1037.10695,(CM**-1),CDHHH
MODE,110,FREQUENCY=,1043.08463,(CM**-1),CDHHH
MODE,111,FREQUENCY=,1058.65229,(CM**-1),CDHHH
MODE,112,FREQUENCY=,1065.34409,(CM**-1),CDHHH
MODE,113,FREQUENCY=,1067.97289,(CM**-1),CDHHH
MODE,114,FREQUENCY=,1070.34728,(CM**-1),CDHHH
MODE,115,FREQUENCY=,1071.13254,(CM**-1),CDHHH
MODE,116,FREQUENCY=,1072.67033,(CM**-1),CDHHH
MODE,117,FREQUENCY=,1089.19473,(CM**-1),CDHHH
MODE,118,FREQUENCY=,1092.79146,(CM**-1),CDHHH
MODE,119,FREQUENCY=,1095.65356,(CM**-1),CDHHH
MODE,120,FREQUENCY=,1154.16795,(CM**-1),CDHHH
MODE,121,FREQUENCY=,1169.7653,(CM**-1),CDHHH
MODE,122,FREQUENCY=,1170.64083,(CM**-1),CDHHH
MODE,123,FREQUENCY=,1183.20019,(CM**-1),CDHHH
MODE,124,FREQUENCY=,1220.16228,(CM**-1),CDHHH
MODE,125,FREQUENCY=,1256.00264,(CM**-1),CDHHH
MODE,126,FREQUENCY=,1257.27691,(CM**-1),CDHHH
MODE,127,FREQUENCY=,1260.62684,(CM**-1),CDHHH
MODE,128,FREQUENCY=,1298.50606,(CM**-1),CDHHH
MODE,129,FREQUENCY=,1299.50217,(CM**-1),CDHHH
MODE,130,FREQUENCY=,1315.22362,(CM**-1),CDHHH
MODE,131,FREQUENCY=,1348.77468,(CM**-1),CDHHH
MODE,132,FREQUENCY=,1350.4632,(CM**-1),CDHHH
MODE,133,FREQUENCY=,1370.05043,(CM**-1),CDHHH
MODE,134,FREQUENCY=,1381.30882,(CM**-1),CDHHH
MODE,135,FREQUENCY=,1389.5681,(CM**-1),CDHHH
MODE,136,FREQUENCY=,1399.9549,(CM**-1),CDHHH
MODE,137,FREQUENCY=,1424.4941,(CM**-1),CDHHH
MODE,138,FREQUENCY=,1428.47179,(CM**-1),CDHHH
MODE,139,FREQUENCY=,1430.01046,(CM**-1),CDHHH
MODE,140,FREQUENCY=,1433.45725,(CM**-1),CDHHH
MODE,141,FREQUENCY=,1443.51529,(CM**-1),CDHHH
MODE,142,FREQUENCY=,1471.22158,(CM**-1),CDHHH
MODE,143,FREQUENCY=,1476.13302,(CM**-1),CDHHH
MODE,144,FREQUENCY=,1477.43185,(CM**-1),CDHHH
MODE,145,FREQUENCY=,1478.68111,(CM**-1),CDHHH
MODE,146,FREQUENCY=,1479.97181,(CM**-1),CDHHH
MODE,147,FREQUENCY=,1482.16095,(CM**-1),CDHHH
MODE,148,FREQUENCY=,1483.31441,(CM**-1),CDHHH
MODE,149,FREQUENCY=,1487.57754,(CM**-1),CDHHH
MODE,150,FREQUENCY=,1488.6375,(CM**-1),CDHHH
MODE,151,FREQUENCY=,1489.44202,(CM**-1),CDHHH
MODE,152,FREQUENCY=,1489.95094,(CM**-1),CDHHH
MODE,153,FREQUENCY=,1491.25162,(CM**-1),CDHHH
MODE,154,FREQUENCY=,1503.95104,(CM**-1),CDHHH
MODE,155,FREQUENCY=,1511.6624,(CM**-1),CDHHH
MODE,156,FREQUENCY=,1512.37542,(CM**-1),CDHHH
MODE,157,FREQUENCY=,1542.07112,(CM**-1),CDHHH
MODE,158,FREQUENCY=,1543.23628,(CM**-1),CDHHH
MODE,159,FREQUENCY=,1594.25299,(CM**-1),CDHHH
MODE,160,FREQUENCY=,1616.20511,(CM**-1),CDHHH
MODE,161,FREQUENCY=,1617.40996,(CM**-1),CDHHH
MODE,162,FREQUENCY=,1623.82419,(CM**-1),CDHHH
MODE,163,FREQUENCY=,1650.17828,(CM**-1),CDHHH
MODE,164,FREQUENCY=,1720.77986,(CM**-1),CDHHH
MODE,165,FREQUENCY=,1724.66567,(CM**-1),CDHHH
MODE,166,FREQUENCY=,2327.26049,(CM**-1),CDHHH
MODE,167,FREQUENCY=,3056.12772,(CM**-1),CDHHH
MODE,168,FREQUENCY=,3060.0521,(CM**-1),CDHHH
MODE,169,FREQUENCY=,3060.41279,(CM**-1),CDHHH
MODE,170,FREQUENCY=,3064.3963,(CM**-1),CDHHH
MODE,171,FREQUENCY=,3064.63429,(CM**-1),CDHHH
MODE,172,FREQUENCY=,3065.70427,(CM**-1),CDHHH
MODE,173,FREQUENCY=,3128.13811,(CM**-1),CDHHH
MODE,174,FREQUENCY=,3130.14032,(CM**-1),CDHHH
MODE,175,FREQUENCY=,3134.72235,(CM**-1),CDHHH
MODE,176,FREQUENCY=,3136.61904,(CM**-1),CDHHH
MODE,177,FREQUENCY=,3140.43416,(CM**-1),CDHHH
MODE,178,FREQUENCY=,3140.88365,(CM**-1),CDHHH
MODE,179,FREQUENCY=,3142.27399,(CM**-1),CDHHH
MODE,180,FREQUENCY=,3148.08917,(CM**-1),CDHHH
MODE,181,FREQUENCY=,3158.90706,(CM**-1),CDHHH
MODE,182,FREQUENCY=,3169.73818,(CM**-1),CDHHH
MODE,183,FREQUENCY=,3175.31027,(CM**-1),CDHHH
MODE,184,FREQUENCY=,3175.44835,(CM**-1),CDHHH
MODE,185,FREQUENCY=,3178.80359,(CM**-1),CDHHH
MODE,186,FREQUENCY=,3216.08152,(CM**-1),CDHHH
MODE,187,FREQUENCY=,3240.86343,(CM**-1),CDHHH
MODE,188,FREQUENCY=,3269.76287,(CM**-1),CDHHH
MODE,189,FREQUENCY=,3293.22419,(CM**-1),CDHHH
MODE,190,FREQUENCY=,3293.36641,(CM**-1),CDHHH
MODE,191,FREQUENCY=,3297.09496,(CM**-1),CDHHH
MODE,192,FREQUENCY=,3387.45071,(CM**-1),CDHHH
MODE,193,FREQUENCY=,3661.31527,(CM**-1),CDHHH
MODE,194,FREQUENCY=,3664.94757,(CM**-1),CDHHH
MODE,195,FREQUENCY=,3753.18527,(CM**-1),CDHHH
,,,,,
,,,,,
12-2-1-1-2,,,,,
MODE,1,FREQUENCY=,-901.89735,(CM**-1),CDHHD
MODE,8,FREQUENCY=,21.33085,(CM**-1),CDHHD
MODE,9,FREQUENCY=,23.17207,(CM**-1),CDHHD
MODE,10,FREQUENCY=,25.44692,(CM**-1),CDHHD
MODE,11,FREQUENCY=,27.38822,(CM**-1),CDHHD
MODE,12,FREQUENCY=,28.31675,(CM**-1),CDHHD
MODE,13,FREQUENCY=,31.99745,(CM**-1),CDHHD
MODE,14,FREQUENCY=,36.73919,(CM**-1),CDHHD
MODE,15,FREQUENCY=,42.10585,(CM**-1),CDHHD
MODE,16,FREQUENCY=,45.2409,(CM**-1),CDHHD
MODE,17,FREQUENCY=,49.55804,(CM**-1),CDHHD
MODE,18,FREQUENCY=,52.98132,(CM**-1),CDHHD
MODE,19,FREQUENCY=,54.57548,(CM**-1),CDHHD
MODE,20,FREQUENCY=,56.23081,(CM**-1),CDHHD
MODE,21,FREQUENCY=,60.55492,(CM**-1),CDHHD
MODE,22,FREQUENCY=,63.26773,(CM**-1),CDHHD
MODE,23,FREQUENCY=,69.44147,(CM**-1),CDHHD
MODE,24,FREQUENCY=,76.41226,(CM**-1),CDHHD
MODE,25,FREQUENCY=,81.40445,(CM**-1),CDHHD
MODE,26,FREQUENCY=,84.34174,(CM**-1),CDHHD
MODE,27,FREQUENCY=,89.26455,(CM**-1),CDHHD
MODE,28,FREQUENCY=,98.93112,(CM**-1),CDHHD
MODE,29,FREQUENCY=,109.75049,(CM**-1),CDHHD
MODE,30,FREQUENCY=,110.50725,(CM**-1),CDHHD
MODE,31,FREQUENCY=,115.60314,(CM**-1),CDHHD
MODE,32,FREQUENCY=,124.71876,(CM**-1),CDHHD
MODE,33,FREQUENCY=,128.03506,(CM**-1),CDHHD
MODE,34,FREQUENCY=,134.59802,(CM**-1),CDHHD
MODE,35,FREQUENCY=,138.47255,(CM**-1),CDHHD
MODE,36,FREQUENCY=,140.52799,(CM**-1),CDHHD
MODE,37,FREQUENCY=,141.81527,(CM**-1),CDHHD
MODE,38,FREQUENCY=,147.32511,(CM**-1),CDHHD
MODE,39,FREQUENCY=,155.52013,(CM**-1),CDHHD
MODE,40,FREQUENCY=,156.78484,(CM**-1),CDHHD
MODE,41,FREQUENCY=,163.09874,(CM**-1),CDHHD
MODE,42,FREQUENCY=,166.90535,(CM**-1),CDHHD
MODE,43,FREQUENCY=,170.49445,(CM**-1),CDHHD
MODE,44,FREQUENCY=,172.22107,(CM**-1),CDHHD
MODE,45,FREQUENCY=,178.05462,(CM**-1),CDHHD
MODE,46,FREQUENCY=,189.58669,(CM**-1),CDHHD
MODE,47,FREQUENCY=,196.42321,(CM**-1),CDHHD
MODE,48,FREQUENCY=,206.27678,(CM**-1),CDHHD
MODE,49,FREQUENCY=,212.64803,(CM**-1),CDHHD
MODE,50,FREQUENCY=,218.39712,(CM**-1),CDHHD
MODE,51,FREQUENCY=,234.75368,(CM**-1),CDHHD
MODE,52,FREQUENCY=,242.4958,(CM**-1),CDHHD
MODE,53,FREQUENCY=,275.60166,(CM**-1),CDHHD
MODE,54,FREQUENCY=,277.60357,(CM**-1),CDHHD
MODE,55,FREQUENCY=,282.64068,(CM**-1),CDHHD
MODE,56,FREQUENCY=,294.8325,(CM**-1),CDHHD
MODE,57,FREQUENCY=,306.92303,(CM**-1),CDHHD
MODE,58,FREQUENCY=,320.39012,(CM**-1),CDHHD
MODE,59,FREQUENCY=,321.27652,(CM**-1),CDHHD
MODE,60,FREQUENCY=,337.87856,(CM**-1),CDHHD
MODE,61,FREQUENCY=,353.002,(CM**-1),CDHHD
MODE,62,FREQUENCY=,359.06871,(CM**-1),CDHHD
MODE,63,FREQUENCY=,366.43505,(CM**-1),CDHHD
MODE,64,FREQUENCY=,373.67321,(CM**-1),CDHHD
MODE,65,FREQUENCY=,385.14228,(CM**-1),CDHHD
MODE,66,FREQUENCY=,431.81616,(CM**-1),CDHHD
MODE,67,FREQUENCY=,456.37147,(CM**-1),CDHHD
MODE,68,FREQUENCY=,486.47713,(CM**-1),CDHHD
MODE,69,FREQUENCY=,517.91797,(CM**-1),CDHHD
MODE,70,FREQUENCY=,528.65922,(CM**-1),CDHHD
MODE,71,FREQUENCY=,531.59867,(CM**-1),CDHHD
MODE,72,FREQUENCY=,539.99676,(CM**-1),CDHHD
MODE,73,FREQUENCY=,556.51548,(CM**-1),CDHHD
MODE,74,FREQUENCY=,576.27643,(CM**-1),CDHHD
MODE,75,FREQUENCY=,589.89896,(CM**-1),CDHHD
MODE,76,FREQUENCY=,597.4337,(CM**-1),CDHHD
MODE,77,FREQUENCY=,609.65169,(CM**-1),CDHHD
MODE,78,FREQUENCY=,612.84532,(CM**-1),CDHHD
MODE,79,FREQUENCY=,615.39585,(CM**-1),CDHHD
MODE,80,FREQUENCY=,629.74206,(CM**-1),CDHHD
MODE,81,FREQUENCY=,633.35884,(CM**-1),CDHHD
MODE,82,FREQUENCY=,644.35831,(CM**-1),CDHHD
MODE,83,FREQUENCY=,647.85818,(CM**-1),CDHHD
MODE,84,FREQUENCY=,662.15448,(CM**-1),CDHHD
MODE,85,FREQUENCY=,663.22226,(CM**-1),CDHHD
MODE,86,FREQUENCY=,664.10468,(CM**-1),CDHHD
MODE,87,FREQUENCY=,677.17818,(CM**-1),CDHHD
MODE,88,FREQUENCY=,681.12391,(CM**-1),CDHHD
MODE,89,FREQUENCY=,683.8439,(CM**-1),CDHHD
MODE,90,FREQUENCY=,722.00911,(CM**-1),CDHHD
MODE,91,FREQUENCY=,728.60015,(CM**-1),CDHHD
MODE,92,FREQUENCY=,735.78724,(CM**-1),CDHHD
MODE,93,FREQUENCY=,803.40866,(CM**-1),CDHHD
MODE,94,FREQUENCY=,836.46668,(CM**-1),CDHHD
MODE,95,FREQUENCY=,879.37236,(CM**-1),CDHHD
MODE,96,FREQUENCY=,880.48679,(CM**-1),CDHHD
MODE,97,FREQUENCY=,922.53794,(CM**-1),CDHHD
MODE,98,FREQUENCY=,938.29296,(CM**-1),CDHHD
MODE,99,FREQUENCY=,939.39222,(CM**-1),CDHHD
MODE,100,FREQUENCY=,943.48403,(CM**-1),CDHHD
MODE,101,FREQUENCY=,944.25417,(CM**-1),CDHHD
MODE,102,FREQUENCY=,954.60435,(CM**-1),CDHHD
MODE,103,FREQUENCY=,975.50348,(CM**-1),CDHHD
MODE,104,FREQUENCY=,998.6548,(CM**-1),CDHHD
MODE,105,FREQUENCY=,1010.03309,(CM**-1),CDHHD
MODE,106,FREQUENCY=,1011.42877,(CM**-1),CDHHD
MODE,107,FREQUENCY=,1014.72591,(CM**-1),CDHHD
MODE,108,FREQUENCY=,1017.15865,(CM**-1),CDHHD
MODE,109,FREQUENCY=,1024.63834,(CM**-1),CDHHD
MODE,110,FREQUENCY=,1026.52021,(CM**-1),CDHHD
MODE,111,FREQUENCY=,1037.11779,(CM**-1),CDHHD
MODE,112,FREQUENCY=,1043.07799,(CM**-1),CDHHD
MODE,113,FREQUENCY=,1058.67215,(CM**-1),CDHHD
MODE,114,FREQUENCY=,1065.43308,(CM**-1),CDHHD
MODE,115,FREQUENCY=,1068.04326,(CM**-1),CDHHD
MODE,116,FREQUENCY=,1070.35244,(CM**-1),CDHHD
MODE,117,FREQUENCY=,1071.13372,(CM**-1),CDHHD
MODE,118,FREQUENCY=,1072.67333,(CM**-1),CDHHD
MODE,119,FREQUENCY=,1092.74299,(CM**-1),CDHHD
MODE,120,FREQUENCY=,1095.6511,(CM**-1),CDHHD
MODE,121,FREQUENCY=,1143.79214,(CM**-1),CDHHD
MODE,122,FREQUENCY=,1154.14206,(CM**-1),CDHHD
MODE,123,FREQUENCY=,1169.76589,(CM**-1),CDHHD
MODE,124,FREQUENCY=,1183.13739,(CM**-1),CDHHD
MODE,125,FREQUENCY=,1225.55879,(CM**-1),CDHHD
MODE,126,FREQUENCY=,1257.26408,(CM**-1),CDHHD
MODE,127,FREQUENCY=,1260.62325,(CM**-1),CDHHD
MODE,128,FREQUENCY=,1298.49671,(CM**-1),CDHHD
MODE,129,FREQUENCY=,1299.49451,(CM**-1),CDHHD
MODE,130,FREQUENCY=,1315.08213,(CM**-1),CDHHD
MODE,131,FREQUENCY=,1348.77448,(CM**-1),CDHHD
MODE,132,FREQUENCY=,1350.46306,(CM**-1),CDHHD
MODE,133,FREQUENCY=,1370.03749,(CM**-1),CDHHD
MODE,134,FREQUENCY=,1381.292,(CM**-1),CDHHD
MODE,135,FREQUENCY=,1389.55922,(CM**-1),CDHHD
MODE,136,FREQUENCY=,1399.93433,(CM**-1),CDHHD
MODE,137,FREQUENCY=,1423.2353,(CM**-1),CDHHD
MODE,138,FREQUENCY=,1428.46393,(CM**-1),CDHHD
MODE,139,FREQUENCY=,1430.00224,(CM**-1),CDHHD
MODE,140,FREQUENCY=,1433.45319,(CM**-1),CDHHD
MODE,141,FREQUENCY=,1443.49225,(CM**-1),CDHHD
MODE,142,FREQUENCY=,1471.19825,(CM**-1),CDHHD
MODE,143,FREQUENCY=,1476.13266,(CM**-1),CDHHD
MODE,144,FREQUENCY=,1477.42948,(CM**-1),CDHHD
MODE,145,FREQUENCY=,1478.6811,(CM**-1),CDHHD
MODE,146,FREQUENCY=,1479.96542,(CM**-1),CDHHD
MODE,147,FREQUENCY=,1482.15101,(CM**-1),CDHHD
MODE,148,FREQUENCY=,1483.3124,(CM**-1),CDHHD
MODE,149,FREQUENCY=,1487.57723,(CM**-1),CDHHD
MODE,150,FREQUENCY=,1488.63709,(CM**-1),CDHHD
MODE,151,FREQUENCY=,1489.43976,(CM**-1),CDHHD
MODE,152,FREQUENCY=,1489.95041,(CM**-1),CDHHD
MODE,153,FREQUENCY=,1491.25088,(CM**-1),CDHHD
MODE,154,FREQUENCY=,1503.93525,(CM**-1),CDHHD
MODE,155,FREQUENCY=,1511.65715,(CM**-1),CDHHD
MODE,156,FREQUENCY=,1512.37319,(CM**-1),CDHHD
MODE,157,FREQUENCY=,1542.06196,(CM**-1),CDHHD
MODE,158,FREQUENCY=,1543.22947,(CM**-1),CDHHD
MODE,159,FREQUENCY=,1594.19692,(CM**-1),CDHHD
MODE,160,FREQUENCY=,1616.19947,(CM**-1),CDHHD
MODE,161,FREQUENCY=,1617.40925,(CM**-1),CDHHD
MODE,162,FREQUENCY=,1623.78718,(CM**-1),CDHHD
MODE,163,FREQUENCY=,1650.17291,(CM**-1),CDHHD
MODE,164,FREQUENCY=,1720.7645,(CM**-1),CDHHD
MODE,165,FREQUENCY=,1724.66406,(CM**-1),CDHHD
MODE,166,FREQUENCY=,2327.1824,(CM**-1),CDHHD
MODE,167,FREQUENCY=,3056.1275,(CM**-1),CDHHD
MODE,168,FREQUENCY=,3060.05208,(CM**-1),CDHHD
MODE,169,FREQUENCY=,3060.41271,(CM**-1),CDHHD
MODE,170,FREQUENCY=,3064.39626,(CM**-1),CDHHD
MODE,171,FREQUENCY=,3064.63424,(CM**-1),CDHHD
MODE,172,FREQUENCY=,3065.70423,(CM**-1),CDHHD
MODE,173,FREQUENCY=,3128.13793,(CM**-1),CDHHD
MODE,174,FREQUENCY=,3130.0178,(CM**-1),CDHHD
MODE,175,FREQUENCY=,3134.72234,(CM**-1),CDHHD
MODE,176,FREQUENCY=,3136.61901,(CM**-1),CDHHD
MODE,177,FREQUENCY=,3140.43408,(CM**-1),CDHHD
MODE,178,FREQUENCY=,3140.88364,(CM**-1),CDHHD
MODE,179,FREQUENCY=,3142.27394,(CM**-1),CDHHD
MODE,180,FREQUENCY=,3148.08916,(CM**-1),CDHHD
MODE,181,FREQUENCY=,3158.90706,(CM**-1),CDHHD
MODE,182,FREQUENCY=,3169.7379,(CM**-1),CDHHD
MODE,183,FREQUENCY=,3175.31026,(CM**-1),CDHHD
MODE,184,FREQUENCY=,3175.44832,(CM**-1),CDHHD
MODE,185,FREQUENCY=,3178.80356,(CM**-1),CDHHD
MODE,186,FREQUENCY=,3215.91144,(CM**-1),CDHHD
MODE,187,FREQUENCY=,3240.80296,(CM**-1),CDHHD
MODE,188,FREQUENCY=,3269.76199,(CM**-1),CDHHD
MODE,189,FREQUENCY=,3293.22406,(CM**-1),CDHHD
MODE,190,FREQUENCY=,3293.36641,(CM**-1),CDHHD
MODE,191,FREQUENCY=,3297.09455,(CM**-1),CDHHD
MODE,192,FREQUENCY=,3387.44713,(CM**-1),CDHHD
MODE,193,FREQUENCY=,3661.31517,(CM**-1),CDHHD
MODE,194,FREQUENCY=,3664.94753,(CM**-1),CDHHD
MODE,195,FREQUENCY=,3753.1852,(CM**-1),CDHHD
,,,,,
,,,,,
12-2-1-2-1,,,,,
MODE,1,FREQUENCY=,-1172.18885,(CM**-1),CDHDH
MODE,8,FREQUENCY=,21.3065,(CM**-1),CDHDH
MODE,9,FREQUENCY=,22.43821,(CM**-1),CDHDH
MODE,10,FREQUENCY=,25.43308,(CM**-1),CDHDH
MODE,11,FREQUENCY=,27.02077,(CM**-1),CDHDH
MODE,12,FREQUENCY=,28.3186,(CM**-1),CDHDH
MODE,13,FREQUENCY=,31.93024,(CM**-1),CDHDH
MODE,14,FREQUENCY=,36.68768,(CM**-1),CDHDH
MODE,15,FREQUENCY=,42.0316,(CM**-1),CDHDH
MODE,16,FREQUENCY=,45.20203,(CM**-1),CDHDH
MODE,17,FREQUENCY=,48.20908,(CM**-1),CDHDH
MODE,18,FREQUENCY=,52.62358,(CM**-1),CDHDH
MODE,19,FREQUENCY=,52.92747,(CM**-1),CDHDH
MODE,20,FREQUENCY=,54.43944,(CM**-1),CDHDH
MODE,21,FREQUENCY=,60.1367,(CM**-1),CDHDH
MODE,22,FREQUENCY=,62.80048,(CM**-1),CDHDH
MODE,23,FREQUENCY=,69.30267,(CM**-1),CDHDH
MODE,24,FREQUENCY=,76.29829,(CM**-1),CDHDH
MODE,25,FREQUENCY=,80.79175,(CM**-1),CDHDH
MODE,26,FREQUENCY=,84.29569,(CM**-1),CDHDH
MODE,27,FREQUENCY=,89.11642,(CM**-1),CDHDH
MODE,28,FREQUENCY=,98.99977,(CM**-1),CDHDH
MODE,29,FREQUENCY=,109.76249,(CM**-1),CDHDH
MODE,30,FREQUENCY=,110.50961,(CM**-1),CDHDH
MODE,31,FREQUENCY=,115.60435,(CM**-1),CDHDH
MODE,32,FREQUENCY=,124.72254,(CM**-1),CDHDH
MODE,33,FREQUENCY=,128.03706,(CM**-1),CDHDH
MODE,34,FREQUENCY=,134.68424,(CM**-1),CDHDH
MODE,35,FREQUENCY=,138.45618,(CM**-1),CDHDH
MODE,36,FREQUENCY=,140.5065,(CM**-1),CDHDH
MODE,37,FREQUENCY=,141.79446,(CM**-1),CDHDH
MODE,38,FREQUENCY=,147.38306,(CM**-1),CDHDH
MODE,39,FREQUENCY=,155.51842,(CM**-1),CDHDH
MODE,40,FREQUENCY=,156.76214,(CM**-1),CDHDH
MODE,41,FREQUENCY=,163.09868,(CM**-1),CDHDH
MODE,42,FREQUENCY=,166.91589,(CM**-1),CDHDH
MODE,43,FREQUENCY=,170.52286,(CM**-1),CDHDH
MODE,44,FREQUENCY=,172.29826,(CM**-1),CDHDH
MODE,45,FREQUENCY=,178.11473,(CM**-1),CDHDH
MODE,46,FREQUENCY=,189.57952,(CM**-1),CDHDH
MODE,47,FREQUENCY=,196.23631,(CM**-1),CDHDH
MODE,48,FREQUENCY=,206.30947,(CM**-1),CDHDH
MODE,49,FREQUENCY=,212.71768,(CM**-1),CDHDH
MODE,50,FREQUENCY=,218.19455,(CM**-1),CDHDH
MODE,51,FREQUENCY=,234.88469,(CM**-1),CDHDH
MODE,52,FREQUENCY=,245.55151,(CM**-1),CDHDH
MODE,53,FREQUENCY=,275.74484,(CM**-1),CDHDH
MODE,54,FREQUENCY=,277.68734,(CM**-1),CDHDH
MODE,55,FREQUENCY=,282.75675,(CM**-1),CDHDH
MODE,56,FREQUENCY=,295.12176,(CM**-1),CDHDH
MODE,57,FREQUENCY=,314.13149,(CM**-1),CDHDH
MODE,58,FREQUENCY=,320.23003,(CM**-1),CDHDH
