,Mode,,Frequency,,Isotopologue
MODE,140,FREQUENCY=,1444.09902,(CM**-1),QDHDH
MODE,141,FREQUENCY=,1448.10337,(CM**-1),QDHDH
MODE,142,FREQUENCY=,1482.28751,(CM**-1),QDHDH
MODE,143,FREQUENCY=,1493.19065,(CM**-1),QDHDH
MODE,144,FREQUENCY=,1494.12202,(CM**-1),QDHDH
MODE,145,FREQUENCY=,1494.72920,(CM**-1),QDHDH
MODE,146,FREQUENCY=,1497.84405,(CM**-1),QDHDH
MODE,147,FREQUENCY=,1498.82421,(CM**-1),QDHDH
MODE,148,FREQUENCY=,1501.16905,(CM**-1),QDHDH
MODE,149,FREQUENCY=,1501.31279,(CM**-1),QDHDH
MODE,150,FREQUENCY=,1506.96329,(CM**-1),QDHDH
MODE,151,FREQUENCY=,1509.00979,(CM**-1),QDHDH
MODE,152,FREQUENCY=,1509.44109,(CM**-1),QDHDH
MODE,153,FREQUENCY=,1509.90760,(CM**-1),QDHDH
MODE,154,FREQUENCY=,1513.85528,(CM**-1),QDHDH
MODE,155,FREQUENCY=,1526.36456,(CM**-1),QDHDH
MODE,156,FREQUENCY=,1532.09368,(CM**-1),QDHDH
MODE,157,FREQUENCY=,1550.70729,(CM**-1),QDHDH
MODE,158,FREQUENCY=,1552.89872,(CM**-1),QDHDH
MODE,159,FREQUENCY=,1600.36306,(CM**-1),QDHDH
MODE,160,FREQUENCY=,1630.75972,(CM**-1),QDHDH
MODE,161,FREQUENCY=,1633.93073,(CM**-1),QDHDH
MODE,162,FREQUENCY=,1636.09366,(CM**-1),QDHDH
MODE,163,FREQUENCY=,1676.59808,(CM**-1),QDHDH
MODE,164,FREQUENCY=,1730.00653,(CM**-1),QDHDH
MODE,165,FREQUENCY=,1737.27844,(CM**-1),QDHDH
MODE,166,FREQUENCY=,2256.32140,(CM**-1),QDHDH
MODE,167,FREQUENCY=,2383.84585,(CM**-1),QDHDH
MODE,168,FREQUENCY=,3059.06034,(CM**-1),QDHDH
MODE,169,FREQUENCY=,3061.36372,(CM**-1),QDHDH
MODE,170,FREQUENCY=,3062.11056,(CM**-1),QDHDH
MODE,171,FREQUENCY=,3066.27379,(CM**-1),QDHDH
MODE,172,FREQUENCY=,3066.45706,(CM**-1),QDHDH
MODE,173,FREQUENCY=,3066.94664,(CM**-1),QDHDH
MODE,174,FREQUENCY=,3120.81947,(CM**-1),QDHDH
MODE,175,FREQUENCY=,3126.70959,(CM**-1),QDHDH
MODE,176,FREQUENCY=,3129.26878,(CM**-1),QDHDH
MODE,177,FREQUENCY=,3132.43939,(CM**-1),QDHDH
MODE,178,FREQUENCY=,3135.13211,(CM**-1),QDHDH
MODE,179,FREQUENCY=,3135.97691,(CM**-1),QDHDH
MODE,180,FREQUENCY=,3139.60686,(CM**-1),QDHDH
MODE,181,FREQUENCY=,3152.26753,(CM**-1),QDHDH
MODE,182,FREQUENCY=,3163.20035,(CM**-1),QDHDH
MODE,183,FREQUENCY=,3168.64652,(CM**-1),QDHDH
MODE,184,FREQUENCY=,3168.85876,(CM**-1),QDHDH
MODE,185,FREQUENCY=,3172.44038,(CM**-1),QDHDH
MODE,186,FREQUENCY=,3172.82054,(CM**-1),QDHDH
MODE,187,FREQUENCY=,3204.50174,(CM**-1),QDHDH
MODE,188,FREQUENCY=,3279.38962,(CM**-1),QDHDH
MODE,189,FREQUENCY=,3298.61061,(CM**-1),QDHDH
MODE,190,FREQUENCY=,3299.58559,(CM**-1),QDHDH
MODE,191,FREQUENCY=,3314.43916,(CM**-1),QDHDH
MODE,192,FREQUENCY=,3389.84433,(CM**-1),QDHDH
MODE,193,FREQUENCY=,3659.80886,(CM**-1),QDHDH
MODE,194,FREQUENCY=,3662.88139,(CM**-1),QDHDH
MODE,195,FREQUENCY=,3696.79558,(CM**-1),QDHDH
13-2-1-2-2,,,,,
MODE,1,FREQUENCY=,-876.83792,(CM**-1),QDHDD
MODE,8,FREQUENCY=,23.56178,(CM**-1),QDHDD
MODE,9,FREQUENCY=,31.25951,(CM**-1),QDHDD
MODE,10,FREQUENCY=,32.76292,(CM**-1),QDHDD
MODE,11,FREQUENCY=,35.82372,(CM**-1),QDHDD
MODE,12,FREQUENCY=,42.77715,(CM**-1),QDHDD
MODE,13,FREQUENCY=,46.14035,(CM**-1),QDHDD
MODE,14,FREQUENCY=,49.45921,(CM**-1),QDHDD
MODE,15,FREQUENCY=,51.67498,(CM**-1),QDHDD
MODE,16,FREQUENCY=,53.47749,(CM**-1),QDHDD
MODE,17,FREQUENCY=,58.91891,(CM**-1),QDHDD
MODE,18,FREQUENCY=,63.59765,(CM**-1),QDHDD
MODE,19,FREQUENCY=,67.28880,(CM**-1),QDHDD
MODE,20,FREQUENCY=,72.78655,(CM**-1),QDHDD
MODE,21,FREQUENCY=,75.67271,(CM**-1),QDHDD
MODE,22,FREQUENCY=,76.26542,(CM**-1),QDHDD
MODE,23,FREQUENCY=,83.08500,(CM**-1),QDHDD
MODE,24,FREQUENCY=,88.99188,(CM**-1),QDHDD
MODE,25,FREQUENCY=,96.68353,(CM**-1),QDHDD
MODE,26,FREQUENCY=,97.72416,(CM**-1),QDHDD
MODE,27,FREQUENCY=,105.41035,(CM**-1),QDHDD
MODE,28,FREQUENCY=,111.43139,(CM**-1),QDHDD
MODE,29,FREQUENCY=,113.48867,(CM**-1),QDHDD
MODE,30,FREQUENCY=,115.64782,(CM**-1),QDHDD
MODE,31,FREQUENCY=,121.70819,(CM**-1),QDHDD
MODE,32,FREQUENCY=,124.47792,(CM**-1),QDHDD
MODE,33,FREQUENCY=,127.29508,(CM**-1),QDHDD
MODE,34,FREQUENCY=,137.32543,(CM**-1),QDHDD
MODE,35,FREQUENCY=,138.45936,(CM**-1),QDHDD
MODE,36,FREQUENCY=,148.28254,(CM**-1),QDHDD
MODE,37,FREQUENCY=,152.17985,(CM**-1),QDHDD
MODE,38,FREQUENCY=,156.87704,(CM**-1),QDHDD
MODE,39,FREQUENCY=,160.14192,(CM**-1),QDHDD
MODE,40,FREQUENCY=,164.93496,(CM**-1),QDHDD
MODE,41,FREQUENCY=,168.54321,(CM**-1),QDHDD
MODE,42,FREQUENCY=,172.78321,(CM**-1),QDHDD
MODE,43,FREQUENCY=,175.23167,(CM**-1),QDHDD
MODE,44,FREQUENCY=,181.83265,(CM**-1),QDHDD
MODE,45,FREQUENCY=,183.39331,(CM**-1),QDHDD
MODE,46,FREQUENCY=,197.70807,(CM**-1),QDHDD
MODE,47,FREQUENCY=,198.25922,(CM**-1),QDHDD
MODE,48,FREQUENCY=,206.85635,(CM**-1),QDHDD
MODE,49,FREQUENCY=,220.77742,(CM**-1),QDHDD
MODE,50,FREQUENCY=,227.63812,(CM**-1),QDHDD
MODE,51,FREQUENCY=,240.11924,(CM**-1),QDHDD
MODE,52,FREQUENCY=,249.34790,(CM**-1),QDHDD
MODE,53,FREQUENCY=,269.74632,(CM**-1),QDHDD
MODE,54,FREQUENCY=,275.90347,(CM**-1),QDHDD
MODE,55,FREQUENCY=,279.73503,(CM**-1),QDHDD
MODE,56,FREQUENCY=,294.24303,(CM**-1),QDHDD
MODE,57,FREQUENCY=,304.68554,(CM**-1),QDHDD
MODE,58,FREQUENCY=,309.94682,(CM**-1),QDHDD
MODE,59,FREQUENCY=,325.45414,(CM**-1),QDHDD
MODE,60,FREQUENCY=,328.50763,(CM**-1),QDHDD
MODE,61,FREQUENCY=,349.43403,(CM**-1),QDHDD
MODE,62,FREQUENCY=,354.66705,(CM**-1),QDHDD
MODE,63,FREQUENCY=,362.48106,(CM**-1),QDHDD
MODE,64,FREQUENCY=,372.86761,(CM**-1),QDHDD
MODE,65,FREQUENCY=,374.81939,(CM**-1),QDHDD
MODE,66,FREQUENCY=,411.46986,(CM**-1),QDHDD
MODE,67,FREQUENCY=,453.40833,(CM**-1),QDHDD
MODE,68,FREQUENCY=,492.09466,(CM**-1),QDHDD
MODE,69,FREQUENCY=,513.14219,(CM**-1),QDHDD
MODE,70,FREQUENCY=,523.04922,(CM**-1),QDHDD
MODE,71,FREQUENCY=,525.83449,(CM**-1),QDHDD
MODE,72,FREQUENCY=,534.94459,(CM**-1),QDHDD
MODE,73,FREQUENCY=,549.96388,(CM**-1),QDHDD
MODE,74,FREQUENCY=,569.10241,(CM**-1),QDHDD
MODE,75,FREQUENCY=,603.05459,(CM**-1),QDHDD
MODE,76,FREQUENCY=,614.65668,(CM**-1),QDHDD
MODE,77,FREQUENCY=,616.92784,(CM**-1),QDHDD
MODE,78,FREQUENCY=,618.03299,(CM**-1),QDHDD
MODE,79,FREQUENCY=,628.27629,(CM**-1),QDHDD
MODE,80,FREQUENCY=,636.29417,(CM**-1),QDHDD
MODE,81,FREQUENCY=,637.54398,(CM**-1),QDHDD
MODE,82,FREQUENCY=,649.13449,(CM**-1),QDHDD
MODE,83,FREQUENCY=,652.13613,(CM**-1),QDHDD
MODE,84,FREQUENCY=,663.49927,(CM**-1),QDHDD
MODE,85,FREQUENCY=,668.35112,(CM**-1),QDHDD
MODE,86,FREQUENCY=,669.74369,(CM**-1),QDHDD
MODE,87,FREQUENCY=,678.84236,(CM**-1),QDHDD
MODE,88,FREQUENCY=,680.09481,(CM**-1),QDHDD
MODE,89,FREQUENCY=,687.52483,(CM**-1),QDHDD
MODE,90,FREQUENCY=,718.22507,(CM**-1),QDHDD
MODE,91,FREQUENCY=,722.75290,(CM**-1),QDHDD
MODE,92,FREQUENCY=,729.21909,(CM**-1),QDHDD
MODE,93,FREQUENCY=,786.17974,(CM**-1),QDHDD
MODE,94,FREQUENCY=,819.05548,(CM**-1),QDHDD
MODE,95,FREQUENCY=,866.23811,(CM**-1),QDHDD
MODE,96,FREQUENCY=,875.80416,(CM**-1),QDHDD
MODE,97,FREQUENCY=,893.05496,(CM**-1),QDHDD
MODE,98,FREQUENCY=,924.93531,(CM**-1),QDHDD
MODE,99,FREQUENCY=,943.28999,(CM**-1),QDHDD
MODE,100,FREQUENCY=,947.09286,(CM**-1),QDHDD
MODE,101,FREQUENCY=,948.36129,(CM**-1),QDHDD
MODE,102,FREQUENCY=,951.51538,(CM**-1),QDHDD
MODE,103,FREQUENCY=,960.58341,(CM**-1),QDHDD
MODE,104,FREQUENCY=,997.30810,(CM**-1),QDHDD
MODE,105,FREQUENCY=,1016.53509,(CM**-1),QDHDD
MODE,106,FREQUENCY=,1021.19488,(CM**-1),QDHDD
MODE,107,FREQUENCY=,1023.52555,(CM**-1),QDHDD
MODE,108,FREQUENCY=,1027.13029,(CM**-1),QDHDD
MODE,109,FREQUENCY=,1034.27636,(CM**-1),QDHDD
MODE,110,FREQUENCY=,1035.36113,(CM**-1),QDHDD
MODE,111,FREQUENCY=,1038.59993,(CM**-1),QDHDD
MODE,112,FREQUENCY=,1047.67211,(CM**-1),QDHDD
MODE,113,FREQUENCY=,1054.68591,(CM**-1),QDHDD
MODE,114,FREQUENCY=,1072.12909,(CM**-1),QDHDD
MODE,115,FREQUENCY=,1077.90541,(CM**-1),QDHDD
MODE,116,FREQUENCY=,1081.88643,(CM**-1),QDHDD
MODE,117,FREQUENCY=,1085.15058,(CM**-1),QDHDD
MODE,118,FREQUENCY=,1089.93961,(CM**-1),QDHDD
MODE,119,FREQUENCY=,1092.84697,(CM**-1),QDHDD
MODE,120,FREQUENCY=,1101.48238,(CM**-1),QDHDD
MODE,121,FREQUENCY=,1103.61666,(CM**-1),QDHDD
MODE,122,FREQUENCY=,1139.18965,(CM**-1),QDHDD
MODE,123,FREQUENCY=,1174.90469,(CM**-1),QDHDD
MODE,124,FREQUENCY=,1183.69531,(CM**-1),QDHDD
MODE,125,FREQUENCY=,1205.76471,(CM**-1),QDHDD
MODE,126,FREQUENCY=,1268.26947,(CM**-1),QDHDD
MODE,127,FREQUENCY=,1274.14279,(CM**-1),QDHDD
MODE,128,FREQUENCY=,1301.43577,(CM**-1),QDHDD
MODE,129,FREQUENCY=,1305.89791,(CM**-1),QDHDD
MODE,130,FREQUENCY=,1308.88432,(CM**-1),QDHDD
MODE,131,FREQUENCY=,1317.32970,(CM**-1),QDHDD
MODE,132,FREQUENCY=,1356.78842,(CM**-1),QDHDD
MODE,133,FREQUENCY=,1361.82216,(CM**-1),QDHDD
MODE,134,FREQUENCY=,1367.62184,(CM**-1),QDHDD
MODE,135,FREQUENCY=,1393.39725,(CM**-1),QDHDD
MODE,136,FREQUENCY=,1404.79513,(CM**-1),QDHDD
MODE,137,FREQUENCY=,1410.57308,(CM**-1),QDHDD
MODE,138,FREQUENCY=,1428.63754,(CM**-1),QDHDD
MODE,139,FREQUENCY=,1441.09749,(CM**-1),QDHDD
MODE,140,FREQUENCY=,1444.09862,(CM**-1),QDHDD
MODE,141,FREQUENCY=,1448.09790,(CM**-1),QDHDD
MODE,142,FREQUENCY=,1482.26782,(CM**-1),QDHDD
MODE,143,FREQUENCY=,1493.18855,(CM**-1),QDHDD
MODE,144,FREQUENCY=,1494.11601,(CM**-1),QDHDD
MODE,145,FREQUENCY=,1494.72911,(CM**-1),QDHDD
MODE,146,FREQUENCY=,1497.84402,(CM**-1),QDHDD
MODE,147,FREQUENCY=,1498.80992,(CM**-1),QDHDD
MODE,148,FREQUENCY=,1501.16857,(CM**-1),QDHDD
MODE,149,FREQUENCY=,1501.31199,(CM**-1),QDHDD
MODE,150,FREQUENCY=,1506.96197,(CM**-1),QDHDD
MODE,151,FREQUENCY=,1509.00911,(CM**-1),QDHDD
MODE,152,FREQUENCY=,1509.43862,(CM**-1),QDHDD
MODE,153,FREQUENCY=,1509.90711,(CM**-1),QDHDD
MODE,154,FREQUENCY=,1513.84716,(CM**-1),QDHDD
MODE,155,FREQUENCY=,1526.36202,(CM**-1),QDHDD
MODE,156,FREQUENCY=,1532.09342,(CM**-1),QDHDD
MODE,157,FREQUENCY=,1550.70588,(CM**-1),QDHDD
MODE,158,FREQUENCY=,1552.88650,(CM**-1),QDHDD
MODE,159,FREQUENCY=,1600.32322,(CM**-1),QDHDD
MODE,160,FREQUENCY=,1630.73796,(CM**-1),QDHDD
MODE,161,FREQUENCY=,1633.92758,(CM**-1),QDHDD
MODE,162,FREQUENCY=,1636.07493,(CM**-1),QDHDD
MODE,163,FREQUENCY=,1676.59494,(CM**-1),QDHDD
MODE,164,FREQUENCY=,1730.00557,(CM**-1),QDHDD
MODE,165,FREQUENCY=,1737.26546,(CM**-1),QDHDD
MODE,166,FREQUENCY=,2256.17666,(CM**-1),QDHDD
MODE,167,FREQUENCY=,2383.78938,(CM**-1),QDHDD
MODE,168,FREQUENCY=,3059.06004,(CM**-1),QDHDD
MODE,169,FREQUENCY=,3061.36370,(CM**-1),QDHDD
MODE,170,FREQUENCY=,3062.11047,(CM**-1),QDHDD
MODE,171,FREQUENCY=,3066.27373,(CM**-1),QDHDD
MODE,172,FREQUENCY=,3066.45704,(CM**-1),QDHDD
MODE,173,FREQUENCY=,3066.94660,(CM**-1),QDHDD
MODE,174,FREQUENCY=,3120.81939,(CM**-1),QDHDD
MODE,175,FREQUENCY=,3126.70959,(CM**-1),QDHDD
MODE,176,FREQUENCY=,3129.26871,(CM**-1),QDHDD
MODE,177,FREQUENCY=,3132.43933,(CM**-1),QDHDD
MODE,178,FREQUENCY=,3135.13211,(CM**-1),QDHDD
MODE,179,FREQUENCY=,3135.97689,(CM**-1),QDHDD
MODE,180,FREQUENCY=,3139.60685,(CM**-1),QDHDD
MODE,181,FREQUENCY=,3152.26752,(CM**-1),QDHDD
MODE,182,FREQUENCY=,3163.20000,(CM**-1),QDHDD
MODE,183,FREQUENCY=,3168.64645,(CM**-1),QDHDD
MODE,184,FREQUENCY=,3168.85873,(CM**-1),QDHDD
MODE,185,FREQUENCY=,3172.28666,(CM**-1),QDHDD
MODE,186,FREQUENCY=,3172.82052,(CM**-1),QDHDD
MODE,187,FREQUENCY=,3204.43097,(CM**-1),QDHDD
MODE,188,FREQUENCY=,3279.38944,(CM**-1),QDHDD
MODE,189,FREQUENCY=,3298.61060,(CM**-1),QDHDD
MODE,190,FREQUENCY=,3299.58558,(CM**-1),QDHDD
MODE,191,FREQUENCY=,3314.43899,(CM**-1),QDHDD
MODE,192,FREQUENCY=,3389.84297,(CM**-1),QDHDD
MODE,193,FREQUENCY=,3659.80878,(CM**-1),QDHDD
MODE,194,FREQUENCY=,3662.88136,(CM**-1),QDHDD
MODE,195,FREQUENCY=,3696.79544,(CM**-1),QDHDD
13-2-2-1-1,,,,,
MODE,1,FREQUENCY=,-1141.49254,(CM**-1),QDDHH
MODE,8,FREQUENCY=,23.68739,(CM**-1),QDDHH
MODE,9,FREQUENCY=,31.34271,(CM**-1),QDDHH
MODE,10,FREQUENCY=,32.77468,(CM**-1),QDDHH
MODE,11,FREQUENCY=,35.94111,(CM**-1),QDDHH
MODE,12,FREQUENCY=,42.81450,(CM**-1),QDDHH
MODE,13,FREQUENCY=,46.14664,(CM**-1),QDDHH
MODE,14,FREQUENCY=,49.52236,(CM**-1),QDDHH
MODE,15,FREQUENCY=,51.81086,(CM**-1),QDDHH
MODE,16,FREQUENCY=,53.47672,(CM**-1),QDDHH
MODE,17,FREQUENCY=,58.88736,(CM**-1),QDDHH
MODE,18,FREQUENCY=,61.75685,(CM**-1),QDDHH
MODE,19,FREQUENCY=,67.25662,(CM**-1),QDDHH
MODE,20,FREQUENCY=,71.48044,(CM**-1),QDDHH
MODE,21,FREQUENCY=,75.95329,(CM**-1),QDDHH
MODE,22,FREQUENCY=,78.98904,(CM**-1),QDDHH
MODE,23,FREQUENCY=,83.11177,(CM**-1),QDDHH
MODE,24,FREQUENCY=,89.02712,(CM**-1),QDDHH
MODE,25,FREQUENCY=,96.67647,(CM**-1),QDDHH
MODE,26,FREQUENCY=,97.80194,(CM**-1),QDDHH
MODE,27,FREQUENCY=,105.70057,(CM**-1),QDDHH
MODE,28,FREQUENCY=,111.52908,(CM**-1),QDDHH
MODE,29,FREQUENCY=,113.52944,(CM**-1),QDDHH
MODE,30,FREQUENCY=,115.64466,(CM**-1),QDDHH
MODE,31,FREQUENCY=,121.65057,(CM**-1),QDDHH
MODE,32,FREQUENCY=,124.45405,(CM**-1),QDDHH
MODE,33,FREQUENCY=,127.31108,(CM**-1),QDDHH
MODE,34,FREQUENCY=,137.33766,(CM**-1),QDDHH
MODE,35,FREQUENCY=,138.49969,(CM**-1),QDDHH
MODE,36,FREQUENCY=,148.38603,(CM**-1),QDDHH
MODE,37,FREQUENCY=,152.87239,(CM**-1),QDDHH
MODE,38,FREQUENCY=,157.03848,(CM**-1),QDDHH
MODE,39,FREQUENCY=,160.30691,(CM**-1),QDDHH
MODE,40,FREQUENCY=,164.97334,(CM**-1),QDDHH
MODE,41,FREQUENCY=,168.54822,(CM**-1),QDDHH
MODE,42,FREQUENCY=,172.77599,(CM**-1),QDDHH
MODE,43,FREQUENCY=,175.28053,(CM**-1),QDDHH
MODE,44,FREQUENCY=,182.55512,(CM**-1),QDDHH
MODE,45,FREQUENCY=,183.47337,(CM**-1),QDDHH
MODE,46,FREQUENCY=,197.71687,(CM**-1),QDDHH
MODE,47,FREQUENCY=,198.57752,(CM**-1),QDDHH
MODE,48,FREQUENCY=,207.12116,(CM**-1),QDDHH
MODE,49,FREQUENCY=,221.10752,(CM**-1),QDDHH
MODE,50,FREQUENCY=,227.65908,(CM**-1),QDDHH
MODE,51,FREQUENCY=,241.17665,(CM**-1),QDDHH
MODE,52,FREQUENCY=,250.87782,(CM**-1),QDDHH
MODE,53,FREQUENCY=,270.73261,(CM**-1),QDDHH
MODE,54,FREQUENCY=,275.99693,(CM**-1),QDDHH
MODE,55,FREQUENCY=,279.81931,(CM**-1),QDDHH
MODE,56,FREQUENCY=,300.25189,(CM**-1),QDDHH
MODE,57,FREQUENCY=,302.92456,(CM**-1),QDDHH
MODE,58,FREQUENCY=,325.07527,(CM**-1),QDDHH
MODE,59,FREQUENCY=,326.94030,(CM**-1),QDDHH
MODE,60,FREQUENCY=,329.07246,(CM**-1),QDDHH
MODE,61,FREQUENCY=,345.56238,(CM**-1),QDDHH
MODE,62,FREQUENCY=,359.32223,(CM**-1),QDDHH
MODE,63,FREQUENCY=,366.10044,(CM**-1),QDDHH
MODE,64,FREQUENCY=,372.74890,(CM**-1),QDDHH
MODE,65,FREQUENCY=,385.03433,(CM**-1),QDDHH
MODE,66,FREQUENCY=,448.53022,(CM**-1),QDDHH
MODE,67,FREQUENCY=,454.66809,(CM**-1),QDDHH
MODE,68,FREQUENCY=,492.09979,(CM**-1),QDDHH
MODE,69,FREQUENCY=,513.18367,(CM**-1),QDDHH
MODE,70,FREQUENCY=,523.08341,(CM**-1),QDDHH
MODE,71,FREQUENCY=,525.92478,(CM**-1),QDDHH
MODE,72,FREQUENCY=,534.96154,(CM**-1),QDDHH
MODE,73,FREQUENCY=,549.98809,(CM**-1),QDDHH
MODE,74,FREQUENCY=,569.11580,(CM**-1),QDDHH
MODE,75,FREQUENCY=,603.05747,(CM**-1),QDDHH
MODE,76,FREQUENCY=,614.65446,(CM**-1),QDDHH
MODE,77,FREQUENCY=,616.94323,(CM**-1),QDDHH
MODE,78,FREQUENCY=,618.01697,(CM**-1),QDDHH
MODE,79,FREQUENCY=,628.29081,(CM**-1),QDDHH
MODE,80,FREQUENCY=,636.29697,(CM**-1),QDDHH
MODE,81,FREQUENCY=,637.56382,(CM**-1),QDDHH
MODE,82,FREQUENCY=,649.13560,(CM**-1),QDDHH
MODE,83,FREQUENCY=,652.13632,(CM**-1),QDDHH
MODE,84,FREQUENCY=,663.67491,(CM**-1),QDDHH
MODE,85,FREQUENCY=,668.35278,(CM**-1),QDDHH
MODE,86,FREQUENCY=,669.77183,(CM**-1),QDDHH
MODE,87,FREQUENCY=,678.85645,(CM**-1),QDDHH
MODE,88,FREQUENCY=,680.36262,(CM**-1),QDDHH
MODE,89,FREQUENCY=,687.53809,(CM**-1),QDDHH
MODE,90,FREQUENCY=,722.75214,(CM**-1),QDDHH
MODE,91,FREQUENCY=,729.21451,(CM**-1),QDDHH
MODE,92,FREQUENCY=,743.00025,(CM**-1),QDDHH
MODE,93,FREQUENCY=,786.39699,(CM**-1),QDDHH
MODE,94,FREQUENCY=,819.06337,(CM**-1),QDDHH
MODE,95,FREQUENCY=,875.80623,(CM**-1),QDDHH
MODE,96,FREQUENCY=,924.90765,(CM**-1),QDDHH
MODE,97,FREQUENCY=,943.27162,(CM**-1),QDDHH
MODE,98,FREQUENCY=,947.08170,(CM**-1),QDDHH
MODE,99,FREQUENCY=,948.35905,(CM**-1),QDDHH
MODE,100,FREQUENCY=,951.51639,(CM**-1),QDDHH
MODE,101,FREQUENCY=,960.64287,(CM**-1),QDDHH
MODE,102,FREQUENCY=,997.14366,(CM**-1),QDDHH
MODE,103,FREQUENCY=,1016.50775,(CM**-1),QDDHH
MODE,104,FREQUENCY=,1020.83160,(CM**-1),QDDHH
MODE,105,FREQUENCY=,1022.54041,(CM**-1),QDDHH
MODE,106,FREQUENCY=,1027.15277,(CM**-1),QDDHH
MODE,107,FREQUENCY=,1034.03568,(CM**-1),QDDHH
MODE,108,FREQUENCY=,1035.16251,(CM**-1),QDDHH
MODE,109,FREQUENCY=,1038.58744,(CM**-1),QDDHH
MODE,110,FREQUENCY=,1047.66696,(CM**-1),QDDHH
MODE,111,FREQUENCY=,1054.67586,(CM**-1),QDDHH
MODE,112,FREQUENCY=,1068.22382,(CM**-1),QDDHH
MODE,113,FREQUENCY=,1072.26212,(CM**-1),QDDHH
MODE,114,FREQUENCY=,1078.16254,(CM**-1),QDDHH
MODE,115,FREQUENCY=,1081.89416,(CM**-1),QDDHH
MODE,116,FREQUENCY=,1085.15541,(CM**-1),QDDHH
MODE,117,FREQUENCY=,1089.93710,(CM**-1),QDDHH
MODE,118,FREQUENCY=,1090.82330,(CM**-1),QDDHH
MODE,119,FREQUENCY=,1092.85808,(CM**-1),QDDHH
MODE,120,FREQUENCY=,1101.48862,(CM**-1),QDDHH
MODE,121,FREQUENCY=,1103.61905,(CM**-1),QDDHH
MODE,122,FREQUENCY=,1174.92734,(CM**-1),QDDHH
MODE,123,FREQUENCY=,1183.69550,(CM**-1),QDDHH
MODE,124,FREQUENCY=,1205.80600,(CM**-1),QDDHH
MODE,125,FREQUENCY=,1244.74014,(CM**-1),QDDHH
MODE,126,FREQUENCY=,1268.27194,(CM**-1),QDDHH
MODE,127,FREQUENCY=,1274.14348,(CM**-1),QDDHH
MODE,128,FREQUENCY=,1301.49126,(CM**-1),QDDHH
MODE,129,FREQUENCY=,1305.91740,(CM**-1),QDDHH
MODE,130,FREQUENCY=,1309.71421,(CM**-1),QDDHH
MODE,131,FREQUENCY=,1314.23800,(CM**-1),QDDHH
MODE,132,FREQUENCY=,1356.78851,(CM**-1),QDDHH
MODE,133,FREQUENCY=,1361.82221,(CM**-1),QDDHH
MODE,134,FREQUENCY=,1367.65053,(CM**-1),QDDHH
MODE,135,FREQUENCY=,1393.42108,(CM**-1),QDDHH
MODE,136,FREQUENCY=,1404.80087,(CM**-1),QDDHH
MODE,137,FREQUENCY=,1410.58442,(CM**-1),QDDHH
MODE,138,FREQUENCY=,1428.64529,(CM**-1),QDDHH
MODE,139,FREQUENCY=,1441.11987,(CM**-1),QDDHH
MODE,140,FREQUENCY=,1444.09896,(CM**-1),QDDHH
MODE,141,FREQUENCY=,1448.10290,(CM**-1),QDDHH
MODE,142,FREQUENCY=,1482.29623,(CM**-1),QDDHH
MODE,143,FREQUENCY=,1493.19156,(CM**-1),QDDHH
MODE,144,FREQUENCY=,1494.12282,(CM**-1),QDDHH
MODE,145,FREQUENCY=,1494.72925,(CM**-1),QDDHH
MODE,146,FREQUENCY=,1497.84405,(CM**-1),QDDHH
MODE,147,FREQUENCY=,1498.84824,(CM**-1),QDDHH
MODE,148,FREQUENCY=,1501.16887,(CM**-1),QDDHH
MODE,149,FREQUENCY=,1501.31553,(CM**-1),QDDHH
MODE,150,FREQUENCY=,1506.96332,(CM**-1),QDDHH
MODE,151,FREQUENCY=,1509.00816,(CM**-1),QDDHH
MODE,152,FREQUENCY=,1509.42860,(CM**-1),QDDHH
MODE,153,FREQUENCY=,1509.90160,(CM**-1),QDDHH
MODE,154,FREQUENCY=,1513.85356,(CM**-1),QDDHH
MODE,155,FREQUENCY=,1526.36454,(CM**-1),QDDHH
MODE,156,FREQUENCY=,1532.09363,(CM**-1),QDDHH
MODE,157,FREQUENCY=,1550.70719,(CM**-1),QDDHH
MODE,158,FREQUENCY=,1552.89864,(CM**-1),QDDHH
MODE,159,FREQUENCY=,1600.38546,(CM**-1),QDDHH
MODE,160,FREQUENCY=,1630.76425,(CM**-1),QDDHH
MODE,161,FREQUENCY=,1633.93102,(CM**-1),QDDHH
MODE,162,FREQUENCY=,1636.09802,(CM**-1),QDDHH
MODE,163,FREQUENCY=,1676.59997,(CM**-1),QDDHH
MODE,164,FREQUENCY=,1730.00633,(CM**-1),QDDHH
MODE,165,FREQUENCY=,1737.28051,(CM**-1),QDDHH
MODE,166,FREQUENCY=,2258.36334,(CM**-1),QDDHH
MODE,167,FREQUENCY=,2383.63864,(CM**-1),QDDHH
MODE,168,FREQUENCY=,3059.06038,(CM**-1),QDDHH
MODE,169,FREQUENCY=,3061.36373,(CM**-1),QDDHH
MODE,170,FREQUENCY=,3062.11056,(CM**-1),QDDHH
MODE,171,FREQUENCY=,3066.27380,(CM**-1),QDDHH
MODE,172,FREQUENCY=,3066.45706,(CM**-1),QDDHH
MODE,173,FREQUENCY=,3066.94664,(CM**-1),QDDHH
MODE,174,FREQUENCY=,3120.81965,(CM**-1),QDDHH
MODE,175,FREQUENCY=,3126.70959,(CM**-1),QDDHH
MODE,176,FREQUENCY=,3129.26882,(CM**-1),QDDHH
